last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,url,address,phone,contact_form,rss_url,twitter,twitter_id,facebook,youtube,youtube_id,mastodon,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Garcia,Sylvia,R.,,,Sylvia R. Garcia,9/6/1950,F,rep,TX,29,,Democrat,https://sylviagarcia.house.gov,https://sylviagarcia.house.gov,2419 Rayburn House Office Building Washington DC 20515-4329,202-225-1688,,,RepSylviaGarcia,1.08059E+18,RepSylviaGarcia,,,,G000587,,N00042282,,H8TX29052,,412827,49734,Sylvia Garcia,,21922,Sylvia Garcia
Cline,Ben,,,,Ben Cline,2/29/1972,M,rep,VA,6,,Republican,https://cline.house.gov,https://cline.house.gov,2443 Rayburn House Office Building Washington DC 20515-4606,202-225-5431,,,RepBenCline,1.07216E+18,RepBenCline,@congressmanbencline8000,,,C001118,,N00042296,,H8VA06104,,412832,50959,Ben Cline,,21908,Ben Cline
Schrier,Kim,,,,Kim Schrier,8/23/1968,F,rep,WA,8,,Democrat,https://schrier.house.gov,https://schrier.house.gov,1110 Longworth House Office Building Washington DC 20515-4708,202-225-7761,,,RepKimSchrier,1.08046E+18,repkimschrier,,,,S001216,,N00041606,,H8WA08189,,412835,181124,Kim Schrier,,21962,Kim Schrier
Steil,Bryan,,,,Bryan Steil,3/30/1981,M,rep,WI,1,,Republican,https://steil.house.gov,https://steil.house.gov,1526 Longworth House Office Building Washington DC 20515-4901,202-225-3031,,,RepBryanSteil,1.07521E+18,,,,,S001213,,N00043379,,H8WI01156,,412836,181289,Bryan Steil,,21970,Bryan Steil
Miller,Carol,D.,,,Carol D. Miller,11/4/1950,F,rep,WV,1,,Republican,https://miller.house.gov,https://miller.house.gov,465 Cannon House Office Building Washington DC 20515-4801,202-225-3452,,,RepCarolMiller,1.08132E+18,RepCarolMiller,,,,M001205,,N00041542,,H8WV03097,,412837,52123,Carol Miller (West Virginia),,21946,Carol Miller (politician)
Scott,Rick,,,,Rick Scott,12/1/1952,M,sen,FL,,1,Republican,https://www.rickscott.senate.gov,https://www.rickscott.senate.gov,110 Hart Senate Office Building Washington DC 20510,202-224-5274,https://www.rickscott.senate.gov/contact/contact,,SenRickScott,131546062,RickScottSenOffice,,UC-Y9pFmW4PYGZHkC8lcqSkQ,,S001217,,N00043290,S404,S8FL00273,,412838,124204,Rick Scott,,41903,Rick Scott
Hawley,Joshua,,,Josh,Josh Hawley,12/31/1979,M,sen,MO,,1,Republican,https://www.hawley.senate.gov,https://www.hawley.senate.gov,381 Russell Senate Office Building Washington DC 20510,202-224-6154,https://www.hawley.senate.gov/contact-senator-hawley,,SenHawleyPress,1.08096E+18,SenatorHawley,UCMzt8xq6qQ3XQ_DlNfJx0-w,,,H001089,,N00041620,S399,S8MO00160,,412840,169716,Josh Hawley,,41901,Josh Hawley
Golden,Jared,Forrest,,,Jared F. Golden,7/25/1982,M,rep,ME,2,,Democrat,https://golden.house.gov,https://golden.house.gov,1107 Longworth House Office Building Washington DC 20515-1902,202-225-6306,,,RepGolden,1.08089E+18,,,,,G000592,,N00041668,,H8ME02185,,412842,151420,Jared Golden,,21923,Jared Golden
Murphy,Gregory,Francis,,,Gregory F. Murphy,3/5/1963,M,rep,NC,3,,Republican,https://murphy.house.gov,https://murphy.house.gov,407 Cannon House Office Building Washington DC 20515-3303,202-225-3415,,,RepGregMurphy,1.17398E+18,RepGregMurphy,,,,M001210,,N00044027,,H0NC03172,,412845,166135,Gregory Murphy,,21987,Greg Murphy (politician)
Mfume,Kweisi,,,,Kweisi Mfume,10/24/1948,M,rep,MD,7,,Democrat,https://mfume.house.gov,https://mfume.house.gov,2263 Rayburn House Office Building Washington DC 20515-2007,202-225-4741,,,RepKweisiMfume,1.27621E+18,RepKweisiMfume,UCbE6PJy-4U0DxosEW2TBQRA,,,M000687,798,N00001799,,"S6MD03185,H6MD07020,H0MD07114",,407672,26892,Kweisi Mfume,,15433,Kweisi Mfume
Tiffany,Thomas,P.,,,Thomas P. Tiffany,12/30/1957,M,rep,WI,7,,Republican,https://tiffany.house.gov,https://tiffany.house.gov,451 Cannon House Office Building Washington DC 20515-4907,202-225-3365,,,RepTiffany,1.26784E+18,RepTiffany,,,,T000165,,N00045307,,H0WI07101,,456791,,Tom Tiffany,,,Tom Tiffany
Kelly,Mark,,,,Mark Kelly,2/21/1964,M,sen,AZ,,3,Democrat,https://www.kelly.senate.gov,https://www.kelly.senate.gov,516 Hart Senate Office Building Washington DC 20510,202-224-2235,https://www.kelly.senate.gov/contact/contact-form/,,SenMarkKelly,1.32493E+18,SenMarkKelly,SenMarkKelly,,,K000377,,N00044223,S406,S0AZ00350,,456794,190594,Mark Kelly,,,Mark Kelly
Lummis,Cynthia,M.,,,Cynthia M. Lummis,9/10/1954,F,sen,WY,,2,Republican,https://www.lummis.senate.gov,https://www.lummis.senate.gov,127A Russell Senate Office Building Washington DC 20510,202-224-3424,https://www.lummis.senate.gov/contact/contact-form/,,SenLummis,22831059,sencynthialummis,,,,L000571,1960,N00029788,S410,"H8WY00148,S0WY00137",1031365,412294,15546,Cynthia Lummis,,20953,Cynthia Lummis
Issa,Darrell,E.,,,Darrell Issa,11/1/1953,M,rep,CA,48,,Republican,https://issa.house.gov,https://issa.house.gov,2108 Rayburn House Office Building Washington DC 20515-0548,202-225-5672,https://issa.house.gov/address_authentication?form=/contact/email-me,http://issa.house.gov/feed/,repdarrellissa,63650107,congressmandarrellissa,,,,I000056,1640,N00007017,,"H0CA48024,S8CA00135",90066,400196,16553,Darrell Issa,,20107,Darrell Issa
Sessions,Pete,A.,,,Pete Sessions,3/22/1955,M,rep,TX,17,,Republican,https://sessions.house.gov,https://sessions.house.gov,2204 Rayburn House Office Building Washington DC 20515-4317,202-225-6105,,http://sessions.house.gov/?a=rss.feed,PeteSessions,24735461,petesessions,@congressmanpetesessions,,,S000250,1525,N00005681,,H2TX03126,36807,400367,288,Pete Sessions,,29759,Pete Sessions
Valadao,David,G.,,,David G. Valadao,4/14/1977,M,rep,CA,22,,Republican,https://valadao.house.gov,https://valadao.house.gov,2465 Rayburn House Office Building Washington DC 20515-0522,202-225-4695,https://valadao.house.gov/forms/writeyourrep/?zip5=93212&zip4=,http://valadao.house.gov/rss.xml,RepDavidValadao,1128514404,CongressmanDavidValadao,,,,V000129,2105,N00033367,,H2CA20094,623702,412515,120200,David G. Valadao,,21307,David Valadao
Tuberville,Tommy,Hawley,,,Tommy Tuberville,9/18/1954,M,sen,AL,,2,Republican,https://www.tuberville.senate.gov,https://www.tuberville.senate.gov,455 Russell Senate Office Building Washington DC 20510,202-224-4124,https://www.tuberville.senate.gov/contact/contact-form/,,SenTuberville,1.34574E+18,RogerMarshallMD,,,,T000278,,N00044434,S412,S0AL00230,,456796,188306,Tommy Tuberville,,,Tommy Tuberville
Hickenlooper,John,Wright,,,John W. Hickenlooper,2/7/1952,M,sen,CO,,2,Democrat,https://www.hickenlooper.senate.gov,https://www.hickenlooper.senate.gov,316 Hart Senate Office Building Washington DC 20510,202-224-5941,https://www.hickenlooper.senate.gov/contact/,,SenatorHick,1.31873E+18,SenatorHick,UCU6pcq-AZA9wnmIPBj6ePwQ,,,H000273,,N00044206,S408,S0CO00575,,456797,,John Hickenlooper,,,John Hickenlooper
Hagerty,Bill,Francis,,,Bill Hagerty,8/14/1959,M,sen,TN,,2,Republican,https://www.hagerty.senate.gov,https://www.hagerty.senate.gov,251 Russell Senate Office Building Washington DC 20510,202-224-4944,https://www.hagerty.senate.gov/email-me/,,SenatorHagerty,1.34687E+18,SenatorBillHagerty,UCqLlLx05ScUwxVHvevyaDFg,,,H000601,,N00045369,S407,S0TN00169,,456798,128466,Bill Hagerty,,,Bill Hagerty
Moore,Barry,,,,Barry Moore,9/26/1966,M,rep,AL,1,,Republican,https://barrymoore.house.gov,https://barrymoore.house.gov,1511 Longworth House Office Building Washington DC 20515-0101,202-225-2901,,,RepBarryMoore,1.33901E+18,RepBarryMoore,,,,M001212,,N00041295,,H8AL02171,,456800,121792,Barry Moore (Alabama),,,Barry Moore (American politician)
Obernolte,Jay,Phillip,,,Jay Obernolte,8/18/1970,M,rep,CA,23,,Republican,https://obernolte.house.gov,https://obernolte.house.gov,2433 Rayburn House Office Building Washington DC 20515-0523,202-225-5861,https://obernolte.house.gov/address_authentication?form=/contact/email-me,,JayObernolte,272482466,,,,,O000019,,N00045377,,H0CA08135,,456801,151831,Jay Obernolte,,,Jay Obernolte
Kim,Young,Oak,,,Young Kim,10/18/1962,F,rep,CA,40,,Republican,https://youngkim.house.gov,https://youngkim.house.gov,2439 Rayburn House Office Building Washington DC 20515-0540,202-225-4111,https://youngkim.house.gov/contact/,,RepYoungKim,1.34468E+18,RepYoungKim,@RepYoungKim,,,K000397,,N00042386,,H8CA39240,,456802,151787,Young Kim (California),,,Young Kim
Jacobs,Sara,,,,Sara Jacobs,2/1/1989,F,rep,CA,51,,Democrat,https://sarajacobs.house.gov,https://sarajacobs.house.gov,2348 Rayburn House Office Building Washington DC 20515-0551,202-225-2040,https://sarajacobs.house.gov/contact/email-me,,RepSaraJacobs,1.3451E+18,RepSaraJacobs,,,,J000305,,N00042081,,H8CA49074,,456804,179414,Sara Jacobs,,,Sara Jacobs
Boebert,Lauren,Opal,,,Lauren Boebert,12/15/1986,F,rep,CO,4,,Republican,https://boebert.house.gov,https://boebert.house.gov,1713 Longworth House Office Building Washington DC 20515-0604,202-225-4761,,,RepBoebert,1.34299E+18,RepBoebert,,,,B000825,,N00045974,,H0CO03165,,456805,191290,Lauren Boebert,,,Lauren Boebert
Cammack,Katherine,,,Kat,Kat Cammack,2/16/1988,F,rep,FL,3,,Republican,https://cammack.house.gov,https://cammack.house.gov,2421 Rayburn House Office Building Washington DC 20515-0903,202-225-5744,,,RepKatCammack,1.34433E+18,RepKatCammack,,,,C001039,,N00045978,,H0FL03175,,456806,,,,,Kat Cammack
Franklin,C.,Scott,,,Scott Franklin,8/23/1964,M,rep,FL,18,,Republican,https://franklin.house.gov,https://franklin.house.gov,2301 Rayburn House Office Building Washington DC 20515-0918,202-225-1252,,,RepFranklin,1.34366E+18,RepFranklin,@RepFranklin,,,F000472,,N00046760,,H0FL15104,,456807,191355,Scott Franklin,,,Scott Franklin (politician)
Donalds,Byron,Lowell,,,Byron Donalds,10/28/1978,M,rep,FL,19,,Republican,https://donalds.house.gov,https://donalds.house.gov,1710 Longworth House Office Building Washington DC 20515-0919,202-225-2536,,,RepDonaldsPress,1.34397E+18,,UCjy0W7sksMz37IYY27tAZNQ,,,D000032,,N00034016,,H2FL14186,,456808,137655,Byron Donalds,,,Byron Donalds
Gimenez,Carlos,A.,,,Carlos A. Gimenez,1/17/1954,M,rep,FL,28,,Republican,https://gimenez.house.gov,https://gimenez.house.gov,448 Cannon House Office Building Washington DC 20515-0001,202-225-2778,,,RepCarlos,1.34368E+18,RepCarlosGimenez,,,,G000593,,N00046394,,H0FL26036,,456809,81366,Carlos Gimenez,,,Carlos A. Giménez
Salazar,Maria,Elvira,,,Maria Elvira Salazar,11/1/1961,F,rep,FL,27,,Republican,https://salazar.house.gov,https://salazar.house.gov,2162 Rayburn House Office Building Washington DC 20515-0927,202-225-3931,,,RepMariaSalazar,1.32593E+18,RepMariaSalazar,,,,S000168,,N00042810,,H8FL27185,,456810,182300,,,,María Elvira Salazar
Williams,Nikema,Natassha,,,Nikema Williams,7/30/1978,F,rep,GA,5,,Democrat,https://nikemawilliams.house.gov,https://nikemawilliams.house.gov,1406 Longworth House Office Building Washington DC 20515-1005,202-225-3801,https://nikemawilliams.house.gov/contact,,RepNikema,1.34546E+18,RepNikemaWilliams,,,,W000788,,N00047361,,H0GA05301,,456811,,Nikema Williams,,,Nikema Williams
Clyde,Andrew,S.,,,Andrew S. Clyde,11/22/1963,M,rep,GA,9,,Republican,https://clyde.house.gov,https://clyde.house.gov,445 Cannon House Office Building Washington DC 20515-1009,202-225-9893,https://clyde.house.gov/forms/writeyourrep/?zip5=30531&zip4=,,Rep_Clyde,1.35702E+18,RepresentativeClyde,UC-o-UOnLuu8pZxZpShG4s7A,,,C001116,,N00046654,,H0GA09246,,456813,,,,,Andrew Clyde
Hinson,Ashley,,,,Ashley Hinson,6/27/1983,F,rep,IA,2,,Republican,https://hinson.house.gov,https://hinson.house.gov,2458 Rayburn House Office Building Washington DC 20515-1502,202-225-2911,,,RepAshleyHinson,1.34078E+18,RepAshleyHinson,,,,H001091,,N00044521,,H0IA01174,,456816,168783,Ashley Hinson,,,Ashley Hinson
Miller-Meeks,Mariannette,Jane,,,Mariannette Miller-Meeks,9/6/1955,F,rep,IA,1,,Republican,https://millermeeks.house.gov,https://millermeeks.house.gov,504 Cannon House Office Building Washington DC 20515-1501,202-225-6576,,,RepMMM,1.34581E+18,RepMMM,,,,M001215,,N00029495,,H8IA02043,,456817,103294,Mariannette Miller-Meeks,,,Mariannette Miller-Meeks
Feenstra,Randy,L.,,,Randy Feenstra,1/14/1969,M,rep,IA,4,,Republican,https://feenstra.house.gov,https://feenstra.house.gov,2434 Rayburn House Office Building Washington DC 20515-1504,202-225-4426,,,RepFeenstra,1.34514E+18,repfeenstra,,,,F000446,,N00044011,,H0IA04145,,456818,103301,Randy Feenstra,,,Randy Feenstra
Miller,Mary,E.,,,Mary E. Miller,8/27/1959,F,rep,IL,15,,Republican,https://marymiller.house.gov,https://marymiller.house.gov,1740 Longworth House Office Building Washington DC 20515-1315,202-225-5271,,,RepMaryMiller,1.34366E+18,RepMaryMiller,,,,M001211,,N00045703,,H0IL15129,,456820,187988,Mary Miller (Illinois),,,Mary Miller (politician)
Mrvan,Frank,John,,,Frank J. Mrvan,4/16/1969,M,rep,IN,1,,Democrat,https://mrvan.house.gov,https://mrvan.house.gov,2441 Rayburn House Office Building Washington DC 20515-1401,202-225-2461,,,RepMrvan,1.34621E+18,RepMrvan,,,,M001214,,N00045905,,H0IN01150,,456821,,,,,Frank J. Mrvan
Spartz,Victoria,,,,Victoria Spartz,10/6/1978,F,rep,IN,5,,Republican,https://spartz.house.gov,https://spartz.house.gov,1609 Longworth House Office Building Washington DC 20515-1405,202-225-2276,,,RepSpartz,1.34485E+18,RepSpartz,,,,S000929,,N00046537,,H0IN05326,,456822,178203,Victoria Spartz,,,Victoria Spartz
Mann,Tracey,Robert,,,Tracey Mann,12/17/1976,M,rep,KS,1,,Republican,https://mann.house.gov,https://mann.house.gov,344 Cannon House Office Building Washington DC 20515-1601,202-225-2715,,,RepMann,1.34583E+18,Congressman-Tracey-Mann-105522931489227,,,,M000871,,N00030743,,H0KS01123,,456823,,,,,Tracey Mann
Auchincloss,Jake,Daniel,,,Jake Auchincloss,1/29/1988,M,rep,MA,4,,Democrat,https://auchincloss.house.gov,https://auchincloss.house.gov,1524 Longworth House Office Building Washington DC 20515-2104,202-225-5931,,,RepAuchincloss,1.33028E+18,RepAuchincloss,RepAuchincloss,,,A000148,,N00045506,,H0MA04192,,456825,,,,,Jake Auchincloss
McClain,Lisa,C.,,,Lisa C. McClain,4/7/1966,F,rep,MI,9,,Republican,https://mcclain.house.gov,https://mcclain.house.gov,562 Cannon House Office Building Washington DC 20515-2209,202-225-2106,,,RepLisaMcClain,1.34403E+18,RepLisaMcClain,,,,M001136,,N00045730,,H0MI10287,,456827,191633,Lisa McClain,,,Lisa McClain
Fischbach,Michelle,Louise Helene,,,Michelle Fischbach,11/3/1965,F,rep,MN,7,,Republican,https://fischbach.house.gov,https://fischbach.house.gov,2229 Rayburn House Office Building Washington DC 20515-2307,202-225-2165,,,RepFischbach,1.34438E+18,repfischbach,UCAxs5zhFdAkGbkRnuC3osDw,,,F000470,,N00045251,,H0MN07091,,456828,3882,Michelle Fischbach,,,Michelle Fischbach
Ross,Deborah,Koff,,,Deborah K. Ross,6/20/1963,F,rep,NC,2,,Democrat,https://ross.house.gov,https://ross.house.gov,1221 Longworth House Office Building Washington DC 20515-3302,202-225-3032,,,RepDeborahRoss,1.34868E+18,RepDeborahRoss,,,,R000305,,N00038565,,H0NC02125,,456831,,Deborah Ross,,,Deborah Ross (politician)
Leger Fernandez,Teresa,,,,Teresa Leger Fernandez,7/1/1959,F,rep,NM,3,,Democrat,https://fernandez.house.gov,https://fernandez.house.gov,2417 Rayburn House Office Building Washington DC 20515-3103,202-225-6190,,,RepTeresaLF,1.34515E+18,RepTeresaLF,@rep.teresalegerfernandez8059,,@RepTeresaLF@mastodon.social,L000273,,N00044559,,H0NM03102,,456835,,,,,Teresa Leger Fernandez
Garbarino,Andrew,R.,,,Andrew R. Garbarino,9/27/1984,M,rep,NY,2,,Republican,https://garbarino.house.gov,https://garbarino.house.gov,2344 Rayburn House Office Building Washington DC 20515-3202,202-225-7896,https://garbarino.house.gov/contact,,RepGarbarino,1.34435E+18,RepAndrewGarbarino,,,,G000597,,N00046030,,H0NY02234,,456836,,,,,Andrew Garbarino
Malliotakis,Nicole,,,,Nicole Malliotakis,11/11/1980,F,rep,NY,11,,Republican,https://malliotakis.house.gov,https://malliotakis.house.gov,1124 Longworth House Office Building Washington DC 20515-3211,202-225-3371,https://malliotakis.house.gov/contact,,RepMalliotakis,1.34475E+18,RepNicole,,,,M000317,,N00044040,,H0NY11078,,456837,,,,,Nicole Malliotakis
Torres,Ritchie,John,,,Ritchie Torres,3/12/1988,M,rep,NY,15,,Democrat,https://ritchietorres.house.gov,https://ritchietorres.house.gov,1414 Longworth House Office Building Washington DC 20515-3215,202-225-4361,,,RepRitchie,1.2764E+18,RepRitchie,@RepRitchie,,,T000486,,N00044346,,H0NY15160,,456838,161718,Ritchie Torres,,,Ritchie Torres
Bice,Stephanie,I.,,,Stephanie I. Bice,11/11/1973,F,rep,OK,5,,Republican,https://bice.house.gov,https://bice.house.gov,2402 Rayburn House Office Building Washington DC 20515-3605,202-225-2132,,,RepBice,1.34426E+18,RepStephanieBice,,,,B000740,,N00044579,,H0OK05205,,456841,,Stephanie Bice,,,Stephanie Bice
Bentz,Cliff,Stewart,,,Cliff Bentz,1/12/1952,M,rep,OR,2,,Republican,https://bentz.house.gov,https://bentz.house.gov,409 Cannon House Office Building Washington DC 20515-3702,202-225-6730,,,RepBentz,1.34579E+18,RepBentz,,,,B000668,,N00045773,,H0OR02127,,456842,,,,,Cliff Bentz
Mace,Nancy,Ruth,,,Nancy Mace,12/4/1977,F,rep,SC,1,,Republican,https://mace.house.gov,https://mace.house.gov,1728 Longworth House Office Building Washington DC 20515-4001,202-225-3176,,,RepNancyMace,1.3436E+18,RepNancyMace,,,,M000194,,N00035670,,H0SC01394,,456843,146076,Nancy Mace,,,Nancy Mace
Harshbarger,Diana,,,,Diana Harshbarger,1/1/1960,F,rep,TN,1,,Republican,https://harshbarger.house.gov,https://harshbarger.house.gov,167 Cannon House Office Building Washington DC 20515-4201,202-225-6356,,,RepHarshbarger,1.34579E+18,RepDianaHarshbarger,,,,H001086,,N00046688,,H0TN01118,,456844,190524,Diana Harshbarger,,,Diana Harshbarger
Fallon,Patrick,Edward,,Pat,Pat Fallon,12/19/1967,M,rep,TX,4,,Republican,https://fallon.house.gov,https://fallon.house.gov,2416 Rayburn House Office Building Washington DC 20515-4304,202-225-6673,,,RepPatFallon,1.34326E+18,RepPatFallon,RepPatFallon,,,F000246,,N00047264,,H0TX04219,,456845,,,,,Pat Fallon
Pfluger,August,Lee,II,,August Pfluger,12/28/1978,M,rep,TX,11,,Republican,https://pfluger.house.gov,https://pfluger.house.gov,2202 Rayburn House Office Building Washington DC 20515-4311,202-225-3605,,,RepPfluger,1.34112E+18,RepAugustPfluger,UC8bJT16wpa7co50ELvpMTTg,,,P000048,,N00045421,,H0TX11230,,456846,,,,,August Pfluger
Jackson,Ronny,Lynn,,,Ronny Jackson,5/4/1967,M,rep,TX,13,,Republican,https://jackson.house.gov,https://jackson.house.gov,125 Cannon House Office Building Washington DC 20515-4313,202-225-3706,,,RepRonnyJackson,1.3419E+18,RepRonnyJackson,,,,J000304,,N00046055,,H0TX13228,,456847,188325,Ronny Jackson,,,Ronny Jackson
Nehls,Troy,E.,,,Troy E. Nehls,4/7/1968,M,rep,TX,22,,Republican,https://nehls.house.gov,https://nehls.house.gov,1104 Longworth House Office Building Washington DC 20515-4322,202-225-5951,,,RepTroyNehls,1.34732E+18,RepTroyNehls,,,,N000026,,N00046067,,H0TX22302,,456848,188334,Troy Nehls,,,Troy Nehls
Gonzales,Ernest,Anthony,,Tony,Tony Gonzales,10/10/1980,M,rep,TX,23,,Republican,https://gonzales.house.gov,https://gonzales.house.gov,2239 Rayburn House Office Building Washington DC 20515-4323,202-225-4511,,,RepTonyGonzales,1.34363E+18,RepTonyGonzales,,,,G000594,,N00044592,,H0TX35015,,456849,,,,,Tony Gonzales
Van Duyne,Beth,Ann,,,Beth Van Duyne,11/16/1970,F,rep,TX,24,,Republican,https://vanduyne.house.gov,https://vanduyne.house.gov,1725 Longworth House Office Building Washington DC 20515-4324,202-225-6605,,,RepBethVanDuyne,1.33963E+18,RepBethVanDuyne,,,,V000134,,N00045167,,H0TX24209,,456850,79150,Beth Van Duyne,,,Beth Van Duyne
Moore,Blake,David,,,Blake D. Moore,6/22/1980,M,rep,UT,1,,Republican,https://blakemoore.house.gov,https://blakemoore.house.gov,1131 Longworth House Office Building Washington DC 20515-4401,202-225-0453,,,RepBlakeMoore,1.33745E+18,RepBlakeMoore,@RepBlakeMoore,,,M001213,,N00046598,,H0UT01205,,456851,,,,,Blake Moore
Owens,Clarence,,,Burgess,Burgess Owens,8/2/1951,M,rep,UT,4,,Republican,https://owens.house.gov,https://owens.house.gov,309 Cannon House Office Building Washington DC 20515-4404,202-225-3011,,,RepBurgessOwens,1.34448E+18,CongressmanBurgessOwens,UCxeB7xjbLDJM9Yw6brXsX6Q,,,O000086,,N00045812,,H0UT04076,,456852,191166,Burgess Owens,,,Burgess Owens
Strickland,Marilyn,,,,Marilyn Strickland,9/25/1962,F,rep,WA,10,,Democrat,https://strickland.house.gov,https://strickland.house.gov,1724 Longworth House Office Building Washington DC 20515-4710,202-225-9740,,,RepStricklandWA,1.34365E+18,RepStricklandWA,,,,S001159,,N00046320,,H0WA10034,,456854,,,,,Marilyn Strickland
Fitzgerald,Scott,L.,,,Scott Fitzgerald,11/16/1963,M,rep,WI,5,,Republican,https://fitzgerald.house.gov,https://fitzgerald.house.gov,2444 Rayburn House Office Building Washington DC 20515-4905,202-225-5101,,,RepFitzgerald,1004891731,CongressmanScottFitzgerald,,,,F000471,,N00045434,,H0WI05113,,456855,3446,,,,Scott Fitzgerald (politician)
Padilla,Alejandro,,,Alex,Alex Padilla,3/22/1973,M,sen,CA,,3,Democrat,https://www.padilla.senate.gov,https://www.padilla.senate.gov,331 Hart Senate Office Building Washington DC 20510,202-224-3553,https://www.padilla.senate.gov/contact/,,SenAlexPadilla,1.35124E+18,SenAlexPadilla,,,,P000145,,N00047888,S413,S2CA00955,,456856,59742,Alex Padilla,,,Alex Padilla
